endpoint,operation,input_size,cycles,usec
server,digest,512,57046,21
client,verify,512,25930,9
client,digest,512,25930,9
server,verify,512,28523,10
server,digest,512,25930,9
client,verify,512,25930,10
client,digest,512,23337,9
server,verify,512,28523,10
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,512,23337,8
server,verify,512,54453,21
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,512,23337,9
server,verify,512,28523,10
server,digest,512,23337,9
client,verify,512,25930,10
client,digest,512,31116,12
server,verify,512,82976,33
server,digest,512,75197,30
client,verify,512,44081,17
client,digest,512,33709,13
server,verify,512,44081,16
server,digest,512,33709,12
client,verify,512,51860,18
client,digest,512,41488,16
server,verify,512,33709,12
server,digest,512,25930,10
client,verify,512,33709,13
client,digest,512,25930,10
server,verify,512,28523,11
server,digest,512,25930,9
client,verify,512,31116,11
client,digest,512,25930,9
server,verify,512,54453,21
server,digest,512,23337,9
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,25930,10
server,digest,512,0,0
client,verify,512,25930,10
client,digest,512,20744,9
server,verify,512,25930,11
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,512,38895,15
server,verify,512,28523,10
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,512,23337,9
server,verify,512,25930,10
server,digest,512,23337,9
client,verify,512,25930,10
client,digest,512,23337,9
server,verify,512,28523,10
server,digest,512,23337,9
client,verify,512,25930,11
client,digest,512,23337,8
server,verify,512,25930,10
server,digest,512,23337,9
client,verify,512,28523,11
client,digest,512,23337,9
server,verify,512,28523,11
server,digest,512,23337,8
client,verify,512,25930,10
client,digest,512,20744,9
server,verify,512,25930,10
server,digest,512,23337,8
client,verify,512,25930,10
client,digest,512,23337,8
server,verify,512,25930,10
server,digest,512,23337,9
client,verify,512,25930,10
client,digest,512,23337,9
server,verify,512,25930,10
server,digest,512,23337,8
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,31116,11
server,digest,512,241149,94
client,verify,512,28523,10
client,digest,512,25930,9
server,verify,512,31116,12
server,digest,512,23337,9
client,verify,512,46674,19
client,digest,512,31116,13
server,verify,512,49267,18
server,digest,512,36302,13
client,verify,512,609355,235
client,digest,512,31116,12
server,verify,512,28523,12
server,digest,512,23337,8
client,verify,512,25930,10
client,digest,512,23337,9
server,verify,512,25930,10
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,512,23337,9
server,verify,512,25930,10
server,digest,512,23337,9
client,verify,512,31116,11
client,digest,512,23337,10
server,verify,512,46674,18
server,digest,512,41488,16
client,verify,512,31116,11
client,digest,512,23337,10
server,verify,512,28523,11
server,digest,512,25930,9
client,verify,512,165952,64
client,digest,512,25930,9
server,verify,512,25930,10
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,512,23337,9
server,verify,512,25930,11
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,512,23337,9
server,verify,512,28523,10
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,512,23337,9
server,verify,512,46674,18
server,digest,512,41488,16
client,verify,512,46674,17
client,digest,512,44081,15
server,verify,512,28523,10
server,digest,512,23337,9
client,verify,512,28523,11
client,digest,512,23337,9
server,verify,512,25930,10
server,digest,512,23337,9
client,verify,512,103720,40
client,digest,512,25930,9
server,verify,512,28523,10
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,512,25930,9
server,verify,512,28523,10
server,digest,512,23337,9
client,verify,512,28523,11
client,digest,512,23337,9
server,verify,512,49267,20
server,digest,512,44081,16
client,verify,512,33709,12
client,digest,512,25930,9
server,verify,512,28523,10
server,digest,512,23337,9
client,verify,512,95941,17
client,digest,512,44081,17
server,verify,512,31116,11
server,digest,512,25930,9
client,verify,512,33709,12
client,digest,512,23337,9
server,verify,512,33709,13
server,digest,512,25930,10
client,verify,512,31116,11
client,digest,512,23337,9
server,verify,512,41488,16
server,digest,512,36302,13
client,verify,512,31116,11
client,digest,512,23337,9
server,verify,512,38895,14
server,digest,512,31116,13
client,verify,512,25930,10
client,digest,512,25930,9
server,verify,512,38895,14
server,digest,512,33709,13
client,verify,512,28523,11
client,digest,512,23337,9
server,verify,512,38895,15
server,digest,512,33709,12
client,verify,512,134836,12
client,digest,512,44081,17
server,verify,512,44081,15
server,digest,512,33709,12
client,verify,512,33709,12
client,digest,512,25930,9
server,verify,512,31116,11
server,digest,512,25930,9
client,verify,512,25930,11
client,digest,512,23337,9
server,verify,512,25930,11
server,digest,512,25930,9
client,verify,512,25930,11
client,digest,512,25930,9
server,verify,512,25930,10
server,digest,512,25930,9
client,verify,512,28523,10
client,digest,512,25930,10
server,verify,512,28523,10
server,digest,512,20744,9
client,verify,512,28523,10
client,digest,512,23337,9
server,verify,512,38895,15
server,digest,512,25930,10
client,verify,512,44081,17
client,digest,512,36302,14
server,verify,512,25930,11
server,digest,512,23337,9
client,verify,512,41488,16
client,digest,512,36302,13
server,verify,512,28523,10
server,digest,512,25930,9
client,verify,512,41488,15
client,digest,512,38895,14
server,verify,512,25930,11
server,digest,512,23337,10
client,verify,512,41488,16
client,digest,512,36302,13
server,verify,512,25930,10
server,digest,512,23337,10
client,verify,512,44081,16
client,digest,512,38895,14
server,verify,512,28523,11
server,digest,512,23337,10
client,verify,512,44081,17
client,digest,512,38895,14
server,verify,512,25930,10
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,512,23337,9
server,verify,512,7779,3
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,0,0
server,verify,512,0,0
server,digest,512,0,0
client,verify,512,0,0
client,digest,512,25484004,9830
server,verify,512,28523,11
server,digest,512,23337,9
client,verify,512,25930,10
client,digest,512,25930,9
server,verify,512,28523,10
server,digest,512,23337,9
client,verify,512,33709,12
client,digest,512,23337,9
server,verify,512,33709,12
server,digest,512,23337,9
client,verify,512,28523,12
client,digest,512,241149,94
server,verify,512,28523,11
server,digest,512,0,0
client,verify,512,25930,11
client,digest,512,23337,9
server,verify,512,25930,10
server,digest,512,20744,9
client,verify,512,25930,11
client,digest,512,25930,10
server,verify,512,25930,10
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,512,25930,9
server,verify,512,28523,10
server,digest,512,23337,9
client,verify,512,28523,10
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,41488,15
client,digest,1024,36302,13
server,verify,1024,44081,16
server,digest,1024,36302,14
client,verify,1024,41488,16
client,digest,1024,70011,28
server,verify,1024,38895,15
server,digest,1024,59639,22
client,verify,1024,41488,17
client,digest,1024,38895,15
server,verify,1024,41488,16
server,digest,1024,41488,15
client,verify,1024,41488,16
client,digest,1024,38895,14
server,verify,1024,44081,16
server,digest,1024,38895,15
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,0,0
client,verify,1024,31116,12
client,digest,1024,59639,22
server,verify,1024,62232,25
server,digest,1024,57046,21
client,verify,1024,59639,23
client,digest,1024,54453,21
server,verify,1024,59639,23
server,digest,1024,54453,21
client,verify,1024,59639,22
client,digest,1024,57046,21
server,verify,1024,59639,23
server,digest,1024,54453,20
client,verify,1024,59639,23
client,digest,1024,54453,21
server,verify,1024,59639,23
server,digest,1024,54453,21
client,verify,1024,59639,23
client,digest,1024,54453,21
server,verify,1024,0,0
server,digest,1024,57046,21
client,verify,1024,59639,24
client,digest,1024,54453,22
server,verify,1024,62232,23
server,digest,1024,54453,22
client,verify,1024,59639,23
client,digest,1024,54453,21
server,verify,1024,59639,23
server,digest,1024,54453,21
client,verify,1024,59639,23
client,digest,1024,0,0
server,verify,1024,62232,23
server,digest,1024,57046,21
client,verify,1024,59639,23
client,digest,1024,57046,21
server,verify,1024,59639,23
server,digest,1024,57046,21
client,verify,1024,59639,23
client,digest,1024,54453,21
server,verify,1024,59639,23
server,digest,1024,54453,21
client,verify,1024,59639,22
client,digest,1024,57046,21
server,verify,1024,59639,23
server,digest,1024,54453,22
client,verify,1024,59639,23
client,digest,1024,57046,21
server,verify,1024,95941,37
server,digest,1024,57046,21
client,verify,1024,59639,23
client,digest,1024,62232,23
server,verify,1024,75197,28
server,digest,1024,59639,22
client,verify,1024,64825,25
client,digest,1024,57046,22
server,verify,1024,62232,24
server,digest,1024,57046,23
client,verify,1024,41488,16
client,digest,1024,36302,14
server,verify,1024,41488,16
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,36302,14
client,verify,1024,38895,16
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,430438,167
server,verify,1024,38895,15
server,digest,1024,82976,32
client,verify,1024,41488,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,54453,21
client,digest,1024,150394,58
server,verify,1024,57046,22
server,digest,1024,46674,17
client,verify,1024,72604,28
client,digest,1024,46674,17
server,verify,1024,54453,20
server,digest,1024,46674,17
client,verify,1024,51860,19
client,digest,1024,49267,18
server,verify,1024,51860,19
server,digest,1024,59639,21
client,verify,1024,67418,26
client,digest,1024,759749,294
server,verify,1024,75197,29
server,digest,1024,38895,14
client,verify,1024,41488,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,5186,2
client,digest,1024,36302,14
server,verify,1024,0,0
server,digest,1024,36302,14
client,verify,1024,0,0
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,2593,2
client,verify,1024,36302,15
client,digest,1024,31116,12
server,verify,1024,38895,15
server,digest,1024,0,0
client,verify,1024,38895,14
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,41488,16
server,digest,1024,38895,14
client,verify,1024,41488,16
client,digest,1024,36302,15
server,verify,1024,33709,13
server,digest,1024,38895,14
client,verify,1024,41488,16
client,digest,1024,36302,14
server,verify,1024,41488,16
server,digest,1024,36302,14
client,verify,1024,41488,16
client,digest,1024,38895,14
server,verify,1024,41488,16
server,digest,1024,36302,14
client,verify,1024,59639,24
client,digest,1024,59639,23
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,0,0
client,verify,1024,41488,16
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,36302,14
client,verify,1024,41488,16
client,digest,1024,36302,14
server,verify,1024,38895,16
server,digest,1024,36302,13
client,verify,1024,67418,26
client,digest,1024,57046,21
server,verify,1024,70011,27
server,digest,1024,64825,25
client,verify,1024,41488,15
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,38895,14
client,verify,1024,41488,15
client,digest,1024,33709,14
server,verify,1024,41488,16
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,15
server,verify,1024,41488,16
server,digest,1024,70011,28
client,verify,1024,41488,15
client,digest,1024,36302,14
server,verify,1024,36302,15
server,digest,1024,38895,14
client,verify,1024,38895,15
client,digest,1024,33709,13
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,62232,23
client,digest,1024,57046,22
server,verify,1024,0,0
server,digest,1024,49267,19
client,verify,1024,67418,26
client,digest,1024,62232,23
server,verify,1024,72604,27
server,digest,1024,62232,25
client,verify,1024,67418,25
client,digest,1024,54453,21
server,verify,1024,57046,22
server,digest,1024,95941,37
client,verify,1024,59639,23
client,digest,1024,51860,21
server,verify,1024,54453,22
server,digest,1024,54453,21
client,verify,1024,15558,6
client,digest,1024,57046,21
server,verify,1024,70011,27
server,digest,1024,64825,25
client,verify,1024,75197,29
client,digest,1024,59639,22
server,verify,1024,59639,23
server,digest,1024,54453,21
client,verify,1024,59639,22
client,digest,1024,80383,30
server,verify,1024,62232,23
server,digest,1024,51860,21
client,verify,1024,88162,33
client,digest,1024,49267,19
server,verify,1024,67418,26
server,digest,1024,38895,15
client,verify,1024,44081,18
client,digest,1024,38895,14
server,verify,1024,44081,16
server,digest,1024,41488,15
client,verify,1024,181510,72
client,digest,1024,41488,15
server,verify,1024,67418,25
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,33709,14
server,verify,1024,38895,14
server,digest,1024,70011,27
client,verify,1024,41488,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,41488,15
client,digest,1024,0,0
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,67418,27
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,38895,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,0,0
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,373392,144
server,verify,1024,41488,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,38895,14
client,verify,1024,38895,15
client,digest,1024,38895,14
server,verify,1024,41488,15
server,digest,1024,36302,14
client,verify,1024,38895,14
client,digest,1024,38895,14
server,verify,1024,41488,16
server,digest,1024,38895,15
client,verify,1024,38895,16
client,digest,1024,38895,14
server,verify,1024,41488,15
server,digest,1024,38895,14
client,verify,1024,41488,16
client,digest,1024,38895,15
server,verify,1024,38895,15
server,digest,1024,38895,14
client,verify,1024,33709,13
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,31116,12
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,14
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,36302,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,14
client,digest,1024,36302,13
server,verify,1024,0,0
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,38895,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,70011,27
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,15
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,0,0
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,0,0
server,verify,1024,38895,15
server,digest,1024,72604,15
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,38895,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,41488,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,54453,20
client,verify,1024,62232,23
client,digest,1024,57046,22
server,verify,1024,64825,25
server,digest,1024,57046,22
client,verify,1024,129650,50
client,digest,1024,57046,23
server,verify,1024,59639,23
server,digest,1024,38895,16
client,verify,1024,54453,20
client,digest,1024,38895,15
server,verify,1024,44081,17
server,digest,1024,36302,14
client,verify,1024,44081,16
client,digest,1024,38895,14
server,verify,1024,12965,5
server,digest,1024,140022,54
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,0,0
server,digest,1024,36302,13
client,verify,1024,41488,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,16
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,0,0
client,verify,1024,44081,16
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,41488,16
server,digest,1024,33709,13
client,verify,1024,38895,15
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,57046,22
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,33709,13
server,verify,1024,80383,31
server,digest,1024,36302,13
client,verify,1024,41488,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,33709,13
server,verify,1024,41488,15
server,digest,1024,72604,27
client,verify,1024,36302,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,0,0
client,digest,1024,0,0
server,verify,1024,0,0
server,digest,1024,0,0
client,verify,1024,72604,29
client,digest,1024,36302,14
server,verify,1024,67418,26
server,digest,1024,59639,23
client,verify,1024,44081,16
client,digest,1024,38895,15
server,verify,1024,44081,16
server,digest,1024,38895,15
client,verify,1024,41488,16
client,digest,1024,41488,15
server,verify,1024,41488,15
server,digest,1024,38895,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,38895,14
server,verify,1024,38895,15
server,digest,1024,38895,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,38895,14
server,verify,1024,38895,15
server,digest,1024,38895,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,38895,14
server,verify,1024,38895,14
server,digest,1024,64825,24
client,verify,1024,57046,23
client,digest,1024,77790,30
server,verify,1024,38895,15
server,digest,1024,38895,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,16
server,digest,1024,36302,13
client,verify,1024,41488,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,33709,13
client,digest,1024,274858,106
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,41488,15
client,digest,1024,36302,13
server,verify,1024,38895,16
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,75197,29
client,verify,1024,41488,15
client,digest,1024,36302,15
server,verify,1024,41488,17
server,digest,1024,41488,15
client,verify,1024,85569,34
client,digest,1024,36302,15
server,verify,1024,44081,16
server,digest,1024,38895,14
client,verify,1024,38895,15
client,digest,1024,38895,14
server,verify,1024,38895,15
server,digest,1024,38895,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,41488,15
server,digest,1024,36302,13
client,verify,1024,38895,16
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,33709,13
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,36302,15
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,57046,23
client,digest,1024,51860,20
server,verify,1024,72604,28
server,digest,1024,54453,22
client,verify,1024,38895,15
client,digest,1024,33709,14
server,verify,1024,0,0
server,digest,1024,0,0
client,verify,1024,0,0
client,digest,1024,0,0
server,verify,1024,0,0
server,digest,1024,0,0
client,verify,1024,0,0
client,digest,1024,0,0
server,verify,1024,0,0
server,digest,1024,0,0
client,verify,1024,0,0
client,digest,1024,0,0
server,verify,1024,0,0
server,digest,1024,0,0
client,verify,1024,0,0
client,digest,1024,0,0
server,verify,1024,0,0
server,digest,1024,0,0
client,verify,1024,0,0
client,digest,1024,0,0
server,verify,1024,0,0
server,digest,1024,0,0
client,verify,1024,0,0
client,digest,1024,0,0
server,verify,1024,0,0
server,digest,1024,0,0
client,verify,1024,0,0
client,digest,1024,0,0
server,verify,1024,0,0
server,digest,1024,0,0
client,verify,1024,0,0
client,digest,1024,0,0
server,verify,1024,41488,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,90755,35
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,33709,13
server,verify,1024,41488,15
server,digest,1024,33709,14
client,verify,1024,41488,15
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,33709,13
client,verify,1024,38895,15
client,digest,1024,38895,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,41488,15
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,41488,16
client,digest,1024,38895,14
server,verify,1024,41488,15
server,digest,1024,38895,15
client,verify,1024,41488,16
client,digest,1024,36302,15
server,verify,1024,44081,16
server,digest,1024,36302,15
client,verify,1024,41488,16
client,digest,1024,38895,15
server,verify,1024,38895,14
server,digest,1024,36302,14
client,verify,1024,368206,143
client,digest,1024,54453,21
server,verify,1024,453775,175
server,digest,1024,82976,31
client,verify,1024,38895,15
client,digest,1024,36302,15
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,14
client,digest,1024,36302,15
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,41488,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,38895,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,38895,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,33709,13
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,2593,1
client,digest,1024,0,0
server,verify,1024,0,0
server,digest,1024,1140920,441
client,verify,1024,41488,15
client,digest,1024,36302,13
server,verify,1024,41488,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,119278,45
client,verify,1024,38895,14
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,38895,14
client,digest,1024,36302,14
server,verify,1024,38895,14
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,41488,16
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,44081,16
server,digest,1024,36302,14
client,verify,1024,41488,15
client,digest,1024,36302,15
server,verify,1024,41488,16
server,digest,1024,41488,15
client,verify,1024,41488,16
client,digest,1024,38895,15
server,verify,1024,38895,15
server,digest,1024,33709,13
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,38895,14
server,verify,1024,38895,15
server,digest,1024,33709,13
client,verify,1024,38895,15
client,digest,1024,33709,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,38895,14
client,digest,1024,124464,47
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,23337,8
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,36302,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,14
client,digest,1024,36302,14
server,verify,1024,59639,23
server,digest,1024,59639,23
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,38895,14
client,verify,1024,36302,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,15
client,digest,1024,36302,13
server,verify,1024,38895,15
server,digest,1024,36302,13
client,verify,1024,38895,14
client,digest,1024,33709,14
server,verify,1024,54453,21
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,64825,26
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,41488,15
server,digest,1024,33709,14
client,verify,1024,41488,15
client,digest,1024,36302,15
server,verify,1024,44081,16
server,digest,1024,36302,15
client,verify,1024,41488,15
client,digest,1024,41488,15
server,verify,1024,41488,16
server,digest,1024,38895,15
client,verify,1024,41488,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,33709,14
client,verify,1024,38895,15
client,digest,1024,36302,14
server,verify,1024,38895,15
server,digest,1024,36302,14
client,verify,1024,38895,15
client,digest,1024,33709,14
server,verify,1024,38895,14
server,digest,1024,38895,14
